197,"{""1"": [[1181.6422572022282, 394.1881529473854], [1203.4283910499971, 382.3048072122387], [1199.4672758049483, 368.4409038545675], [1157.8755657319348, 291.19915657611404], [1171.739469089606, 307.04361755630964], [1074.692145585908, 324.8686361590297], [1078.653260830957, 291.19915657611404], [1124.2060861490193, 461.5271121132166], [1124.2060861490193, 455.5854392456433], [1233.136755387864, 544.7105322592433], [1250.9617739905839, 546.6910898817678], [807.3168665451076, 404.0909410600076], [811.2779817901564, 380.3242495897142], [920.2086510290011, 641.7578557629413], [1041.0226660029925, 483.3132459609855], [872.6752680884143, 818.0274841676173], [866.7335952208409, 653.6412014980881]], ""13"": [[729.29844922099, 7.602170968238923], [727.8580090623205, 14.80437176158675], [873.3424650879465, -75.22313815526101], [722.8164685069771, 10.483051285578057], [759.547692553051, -11.843771173800192], [682.4841440642293, 5.441510730234583], [780.4340748537596, 11.203271364912837], [639.9911593834771, 23.447012713604124], [832.2899205658639, 32.08965366562151], [668.0797424775336, 96.9094608057519], [803.4811173924727, 95.46902064708235], [694.0076653335858, 119.95650334446492], [766.7498933463987, 119.95650334446492], [687.5256846195728, 242.39391683137788], [764.5892331083944, 243.83435699004744], [685.3650243815684, 292.8093223848126], [763.8690130290597, 292.8093223848126]]}"
198,"{""1"": [[1181.5166424721579, 393.54479748552944], [1203.1883770168931, 379.7536936843341], [1197.277903959238, 367.9327475690239], [1161.815065613307, 291.0965978195071], [1169.6956963568473, 304.88770162070244], [1069.21765437671, 316.70864773601267], [1075.1281274343653, 287.156282447737], [1116.5014388379514, 460.530158805621], [1124.3820695814914, 456.5898434338509], [1234.7108999910538, 539.3364662410228], [1250.4721614781342, 545.246939298678], [797.3358937245739, 395.5149551714145], [813.0971552116542, 375.81337831256405], [901.7542510764813, 616.1726159905395], [1041.6354467743195, 478.2615779785864], [872.2018857882056, 781.6658616048834], [897.8139357047112, 679.2176619388609]], ""13"": [[732.8125656938938, 8.168198159678639], [757.1245048259852, 13.173597392756292], [875.8239723532554, 8.168198159678639], [725.6619953609257, 9.598312226272242], [790.7321853909352, -8.993170639444742], [681.3284592965236, 4.592912993194602], [782.8665580246703, 9.598312226272242], [645.5756076316833, 23.8994528922084], [834.3506644220404, 34.62530839166051], [669.8875467637747, 100.41055545496681], [801.4580408903873, 98.26538435507638], [694.1994858958662, 118.286981287387], [766.4202462588437, 118.286981287387], [688.4790296294917, 244.13701914762513], [765.705189225547, 244.13701914762513], [687.7639725961949, 291.3307833452144], [763.5600181256565, 291.3307833452144]]}"
199,"{""1"": [[1178.553941563632, 393.4630566018153], [1198.2939188935698, 379.645072470859], [1194.345923427582, 365.82708833990273], [1162.761959699682, 298.7111654181149], [1166.7099551656693, 302.6591608841024], [1066.0360707829877, 310.55515181607745], [1073.9320617149629, 286.8671790201523], [1119.3340095738192, 466.50097272258444], [1125.2560027728005, 456.63098405761565], [1233.8258780874573, 539.5388888433536], [1251.591857684401, 545.4608820423348], [789.6763881638614, 395.4370543348091], [809.4163654937989, 369.77508380589023], [937.7262181383933, 604.6808140321476], [1034.4521070550875, 490.18894551850957], [815.3383586927802, 774.444619069611], [931.804224939412, 725.094675744767]], ""13"": [[735.5165515004878, 8.015573374064047], [759.349206791134, 16.427098770762683], [875.708641445465, 10.118454723238699], [731.3107888021385, 10.819415172963588], [791.5933874784787, 8.015573374064047], [683.6454782208463, 5.211731575164507], [789.4905061293041, 10.819415172963588], [649.9993766340517, 25.539584617186193], [835.0529353614216, 42.362635410583465], [669.6262692263485, 104.04715498637343], [799.3039524254524, 99.84139228802412], [693.4589245169947, 118.76732443059605], [767.7607321878326, 119.46828488032092], [688.5522013689205, 243.53828448162574], [766.3588112883829, 244.9402053810755], [687.8512409191956, 287.69879281429354], [761.4520881403085, 287.69879281429354]]}"
200,"{""1"": [[1176.6917121893348, 391.68433761835735], [1192.5210303093256, 381.79101379336305], [1188.563700779328, 367.9403604383711], [1178.6703769543337, 296.7084288984124], [1160.862394069344, 306.60175272340666], [1063.9078205844003, 318.4737413133998], [1067.865150114398, 288.793769838417], [1127.2250930643636, 472.80959298331027], [1125.2464282993647, 456.98027486331944], [1234.0729903743015, 540.0841949932712], [1251.8809732592913, 546.0201892882678], [782.9374239545633, 401.5776614433516], [806.6814011345496, 377.83368426336534], [980.8039004544485, 583.614819823246], [1020.3771957544254, 522.2762121082816], [822.5107192545403, 743.886665788153], [941.2306051544715, 781.4812963231312]], ""13"": [[736.8243741786131, -5.783128378239411], [761.2793715249866, 23.42700734104001], [873.3647760291983, 14.596036077071815], [734.1071522512383, 10.520203186009567], [795.244645617172, -3.745211932708287], [686.5557685221788, -3.0659064508645812], [816.9824210361706, 3.7271483675724966], [654.6284108755245, 26.144229268414847], [835.3236690459507, 43.80617179635124], [668.2145205123986, 104.94366516228492], [799.3204785082343, 98.82991582569154], [695.386739786147, 122.6056076902213], [766.7138153797363, 121.9263022083776], [689.2729904495536, 245.55989990393238], [766.0345098978926, 243.52198345840128], [688.5936849677099, 282.2423959234926], [761.9586770068304, 282.2423959234926]]}"
201,"{""1"": [[1176.160825617721, 390.23057163374335], [1192.0731497343752, 382.2744095754162], [1188.0950687052118, 366.3620854587619], [1174.171785103139, 304.7018295067264], [1162.2375420156484, 310.6689510504718], [1068.7526378303044, 310.6689510504718], [1068.7526378303044, 296.7456674483992], [1128.423853267758, 465.8141111878514], [1124.4457722385944, 457.85794912952423], [1233.8430005405928, 539.4086102273776], [1249.7553246572472, 543.3866912565411], [794.2650468180174, 396.1976931774887], [804.2102493909263, 386.2524906045798], [985.2129362178691, 569.2442179461044], [997.1471793053599, 559.2990153731955], [845.9801001971439, 706.488013452248], [937.4759638679061, 823.8414038125735]], ""13"": [[738.6782256587702, -3.434475426414153], [616.931778251706, 15.964683775810371], [873.1344670259125, -62.300889557302355], [705.900335972253, 11.951064630522538], [800.220385886517, 11.951064630522538], [688.5079863426723, -0.7587293295555995], [818.9506085645269, 11.282128106307894], [658.4058427530135, 27.33660468745923], [835.6740216698928, 46.73576388968375], [665.09520799516, 110.28473369007443], [800.220385886517, 100.25068582685483], [695.8662881090333, 122.3255911259379], [766.773559675785, 121.65665460172329], [690.5147959153162, 245.40991158143146], [767.4424961999996, 245.40991158143146], [687.170113294243, 279.525674316378], [764.0978135789264, 279.525674316378]]}"
202,"{""1"": [[1176.3174655922294, 392.02934450489755], [1192.2143124347967, 386.06802693893485], [1190.227206579476, 368.18407424104674], [1180.2916773028714, 304.59668687077806], [1162.4077246049833, 308.5708985814198], [1071.000855260222, 302.60958101545714], [1071.000855260222, 294.6611575941735], [1126.6398192092072, 461.578049441129], [1124.6527133538862, 459.5909435858081], [1233.9435353965355, 537.0880719433231], [1249.8403822391028, 545.0364953646067], [824.5997292004306, 399.9777679261811], [800.7544589365798, 392.02934450489755], [1009.4005737452741, 525.1654368113977], [963.6971390728934, 590.7399300369874], [874.277375583453, 672.2112701051442], [919.9808102558336, 853.0379029393459]], ""13"": [[739.8653036147291, -4.670005951280189], [617.4742725485206, 14.831861636192599], [818.5452521572917, 14.831861636192599], [726.4157397612996, 4.74468874612046], [806.4406446892051, -3.3250495659372348], [688.756960971697, -5.3424841439516655], [819.2177303499632, -3.3250495659372348], [659.1679204941521, 27.608947296950618], [836.7021633594215, 47.78329307709487], [661.857833264838, 113.01367776622797], [803.7507319185193, 101.58154849081288], [696.1542210910832, 123.77332884897157], [767.4369095142596, 123.10085065630008], [694.8092647057402, 247.50931630052298], [767.4369095142596, 246.16435991518006], [694.8092647057402, 280.4607477414253], [764.7469967435736, 280.4607477414253]]}"
203,"{""1"": [[1178.4734910234356, 391.4189541676508], [1196.4893216157989, 387.4154362582367], [1192.485803706385, 369.3996056658733], [1182.4770089328497, 307.3450780699549], [1166.4629372951933, 309.34683702466197], [1072.3802664239622, 301.33980120583374], [1072.3802664239622, 295.3345243417126], [1128.4295171557596, 459.4787586276903], [1124.4259992463453, 461.48051758239734], [1236.5245007099397, 535.5455989065579], [1250.5368133928891, 543.5526347253862], [846.1815045420662, 411.4365437147212], [798.1392896290972, 397.4242310317719], [1018.332774646872, 515.5280093594874], [934.2588985491761, 607.6089212760115], [876.2078888626719, 681.6740026001722], [898.2272373644494, 875.8446212067555]], ""13"": [[736.4682356621729, -4.527711385115687], [738.4835757811044, 30.404850676363452], [752.5909566136247, 32.42019079529494], [723.7044149089401, 4.205429130254089], [819.7689605780077, -5.199491424759515], [688.771852847461, -5.199491424759515], [817.0818404194324, -4.527711385115687], [659.2135311031325, 27.717730517788127], [837.2352416087473, 48.54291174674685], [659.8853111427762, 115.04913567148597], [808.3486999040626, 100.94175483896555], [698.1767734024745, 127.14117638507491], [767.370117485789, 127.14117638507491], [696.8332133231869, 247.38980348132043], [766.6983374461452, 244.7026833227451], [698.8485534421184, 280.3070254238681], [764.0112172875699, 280.3070254238681]]}"
204,"{""1"": [[1182.2660775056975, 390.839061695434], [1200.5948934977503, 388.80252658520595], [1196.521823277294, 368.4371754829253], [1182.2660775056975, 343.9987541601885], [1170.046866844329, 307.34112217608333], [1078.4027868840662, 297.15844662494305], [1074.3297166636103, 289.01230618403076], [1129.316164639768, 462.1177905534163], [1125.2430944193118, 456.0081852227321], [1235.2159903716274, 539.5061247420828], [1253.54480636368, 543.5791949625388], [862.5300651998914, 403.0582723568024], [803.4705470032775, 386.76599147497785], [1033.599014459049, 502.84849275797757], [913.4434429555931, 627.0771344818895], [891.0415567430844, 614.8579238205211], [864.5666003101195, 891.826698811538]], ""13"": [[872.3001569040825, -4.868967877041847], [735.3609898735092, 15.468532177003695], [612.6580728807677, 33.77228222564469], [723.83640650955, 3.943948813044557], [819.4226567635641, 10.723115497726411], [687.228906412268, -3.513134540105476], [813.9993234158186, 8.689365492321855], [656.7226563311997, 31.73853222024013], [836.3705734752687, 49.36436560041294], [658.0784896681361, 120.54561578957237], [809.2539067365412, 104.9535324148041], [698.7534897762272, 128.00269914272238], [767.900989959982, 126.646865805786], [702.143073118568, 249.34978279852746], [763.8334899491729, 246.63811612465477], [705.532656460909, 281.8897828850004], [759.7659899383638, 281.8897828850004]]}"
205,"{""1"": [[1177.6246614990555, 392.3125559376652], [1197.9958572067594, 386.201197225354], [1193.9216180652188, 369.9042406591908], [1181.698900640596, 316.9391318191604], [1169.4761832159738, 310.82777310684924], [1079.8429221020765, 302.67929482376763], [1077.805802531306, 284.3452186868341], [1124.6595526590252, 459.53750177308837], [1122.6224330882546, 455.4632626315476], [1234.6640094806266, 543.0594041746747], [1250.96096604679, 543.0594041746747], [867.9824867419549, 408.6095125038284], [802.794660477302, 394.3496755084356], [1035.0262915451276, 494.16853447618513], [914.8362368696739, 628.6184261470315], [902.6135194450517, 673.4350567039803], [827.2400953265469, 879.1841333517906]], ""13"": [[872.0469968137583, -5.692759246739072], [733.3096587500243, 12.851340395443202], [608.9955092968764, 32.769077048157484], [720.26010714997, 1.862244311187041], [762.8428544764627, 12.164521890177184], [683.8587263708715, -5.692759246739072], [813.6674238661474, 1.1754258059210372], [653.6387121391671, 34.142714058689506], [834.9587975293937, 52.68681370087178], [653.6387121391671, 120.68184572220676], [810.2333313398174, 107.63229412215259], [699.6555519919898, 129.61048629066488], [768.3374025185907, 127.55003077486685], [703.7764630235858, 250.49054321748264], [764.9033099922607, 247.74326919641862], [707.8973740551819, 284.14464997551715], [761.4692174659306, 284.14464997551715]]}"
206,"{""1"": [[1179.3906438124413, 391.10423545821993], [1197.8215613588713, 384.9605962760765], [1193.7258019041092, 368.5775584570274], [1183.4864032672035, 313.28480581773675], [1169.1512451755357, 309.18904636297447], [1081.0924168981467, 303.04540718083103], [1076.9966574433843, 290.7581288165443], [1126.1457709005317, 460.73214618917854], [1124.0978911731506, 454.58850700703516], [1228.5397572695886, 536.5036961022806], [1251.066434270781, 540.5994555570428], [868.1129252505085, 405.4393935498879], [802.5807739743121, 389.0563557308388], [1033.9911831683805, 495.54610155465787], [925.4535576171803, 620.4667649249072], [923.4056778897991, 688.0467959284847], [802.5807739743121, 853.9250538463567]], ""13"": [[872.7129425711637, -7.436811300025077], [718.3264143671591, 11.510626252284567], [603.9400321069195, 41.68617494670363], [717.6246574207773, 0.2825151101751544], [756.9230464181603, 10.808869305902732], [681.1332962089217, -0.41924183620669453], [810.9583312895619, 7.30008457399353], [650.9577475145027, 38.87914716117628], [833.4145535737807, 53.61604303519488], [648.8524766753571, 125.19525156614242], [813.7653590750892, 112.56362653126934], [699.3789768148496, 132.21282102996082], [768.1511575602697, 130.80930713719712], [700.0807337612314, 256.4238005395463], [763.9406158819787, 252.91501580763705], [702.8877615467587, 288.0028631267289], [761.1335880964514, 288.0028631267289]]}"
207,"{""1"": [[1178.8091696130896, 389.6435230073178], [1196.9753216013935, 385.60660034325025], [1192.938398937326, 369.4589096869802], [1182.8460922771574, 312.9419923900349], [1168.7168629529208, 306.8866083939336], [1079.9045643434354, 300.83122439783233], [1073.8491803473341, 288.72045640562976], [1126.329174980212, 462.30813096053316], [1124.310713648178, 456.2527469644319], [1229.2707029139337, 534.9727389137486], [1253.4922388983387, 545.0650455739174], [865.9476631478567, 403.7727523315541], [799.3384391907426, 387.62506167528403], [1027.4245697105575, 506.71428026527593], [942.6491937651397, 603.6004242028964], [944.6676550971733, 736.8188721171247], [797.3199778587089, 807.4650187383063]], ""13"": [[871.7586968421056, -8.425620923921464], [716.8772606834797, 9.962129487604912], [600.8929888569287, 41.78708212293901], [715.4628183441315, 2.182696621189905], [754.3599826762065, 9.254908317930813], [677.9800963514047, -7.011178584573273], [809.5232339107856, 2.889917790864004], [649.691249564441, 44.61596680163538], [830.7398690010083, 55.22428434674674], [644.0334802070482, 129.4825071625263], [812.352118589482, 113.92364142969633], [698.4895102719532, 135.14027651991904], [765.6755213909919, 134.43305535024496], [697.7822891022792, 257.48953887353684], [761.4321943729474, 254.6606541948405], [701.3183949506497, 289.31449150887096], [757.896088524577, 289.31449150887096]]}"
